1603323842 345.47
1603323847 344.38
1603323852 344.12
1603323857 332.42
1603323862 333.54
1603323867 337.57
1603323873 333.03
1603323878 333.22
1603323883 336.07
1603323888 337.47
1603323893 331.85
1603323898 333.35
1603323903 335.75
1603323909 336.1
1603323914 339.49
1603323919 340.58
1603323924 337.95
1603323929 343.58
1603323934 345.47
1603323940 346.33
1603323945 346.46
1603323950 345.69
1603323955 348.44
1603323960 347.99
1603323965 343.87
1603323971 341.5
1603323976 337.83
1603323981 339.39
1603323986 340.89
1603323991 342.56
1603323996 346.65
1603324001 347.71
1603324007 347.26
1603324012 344.54
1603324017 387.29
1603324022 230.62
1603324027 274.36
1603324032 232.28
1603324038 232.09
1603324043 229.37
1603324048 226.49
1603324053 222.95
1603324058 221.44
1603324063 221.28
1603324068 209.74
1603324074 208.72
1603324079 208.24
1603324084 205.68
1603324089 207.73
1603324094 209.84
1603324099 213.19
1603324105 213.35
1603324110 217.8
1603324115 219.84
1603324120 221.31
1603324125 224.61
1603324130 225.63
1603324136 226.08
1603324141 223.39
1603324146 224.16
1603324151 225.15
1603324156 225.69
1603324161 225.95
1603324166 232.38
1603324174 230.55
1603324177 227.36
1603324182 238.52
1603324187 233.82
1603324192 234.1
1603324197 232.86
1603324203 228.54
1603324208 226.33
1603324213 235.64
1603324218 241.84
1603324223 236.28
1603324228 221.6
1603324233 223.07
1603324239 211.72
1603324244 209.61
1603324249 206.32
1603324254 207.05
1603324259 207.63
1603324264 205.55
1603324270 207.15
1603324275 205.84
1603324280 206.38
1603324285 205.97
1603324290 207.41
1603324295 209.64
1603324301 208.27
1603324306 207.5
1603324311 207.53
1603324316 206.73
1603324321 220.45
1603324326 214.06
1603324332 210.83
1603324337 207.41
1603324342 208.27
1603324347 207.12
1603324352 226.4
1603324357 224.7
1603324362 217.48
1603324368 213.13
1603324373 221.15
1603324378 218.18
1603324383 218.82
1603324388 213.16
1603324393 212.01
1603324399 218.72
1603324404 211.37
1603324409 222.91
1603324414 225.38
1603324419 213.64
1603324424 214.44
1603324430 210.89
1603324435 212.01
1603324440 215.05
1603324445 229.44
1603324450 221.28
1603324455 212.55
1603324461 213.42
1603324466 214.54
1603324471 217.09
1603324476 217.13
1603324482 218.53
1603324487 221.86
1603324492 213.96
1603324497 214.02
1603324502 218.72
1603324507 216.45
1603324513 214.15
1603324521 189.95
1603324523 221.7
1603324528 216.26
1603324533 193.37
1603324538 219.91
1603324544 225.41
1603324549 228.67
1603324554 222.53
1603324559 224.19
1603324567 227.07
1603324572 223.01
1603324577 223.2
1603324583 225.85
1603324588 227.81
1603324593 224.45
1603324598 224.8
1603324603 222.34
1603324608 220.58
1603324614 226.53
1603324619 226.94
1603324624 233.5
1603324629 233.88
1603324637 234.74
1603324645 232.41
1603324650 229.85
1603324656 232.73
1603324661 226.53
1603324666 218.95
1603324671 221.41
1603324676 223.49
1603324681 226.11
1603324687 225.09
1603324692 222.47
1603324697 226.21
1603324702 228.35
1603324707 231
1603324712 232.63
1603324720 232.15
1603324726 231.96
1603324731 230.75
1603324736 233.43
1603324741 237.24
1603324748 235.22
1603324751 235.8
1603324757 235.1
1603324762 231.13
1603324767 234.04
1603324772 230.91
1603324777 222.5
1603324782 225.89
1603324787 191.26
1603324793 229.34
1603324798 226.59
1603324803 224.64
1603324808 220.71
1603324813 224.19
1603324818 234.94
1603324824 232.06
1603324829 230.52
1603324834 236.73
1603324839 238.26
1603324844 243.76
1603324849 238.45
1603324855 229.79
1603324860 228.35
1603324865 227.04
1603324870 227.2
1603324875 233.43
1603324880 229.4
1603324886 217.67
1603324891 224.9
1603324896 214.6
1603324901 201.4
1603324906 218.21
1603324911 223.78
1603324917 223.68
1603324922 214.15
1603324927 219.97
1603324932 217.06
1603324937 218.85
1603324942 218.44
1603324948 220.2
1603324953 221.22
1603324958 219.4
1603324963 215.97
1603324969 356.88
1603324974 354.23
1603324981 350.65
1603324987 355.06
1603324992 353.49
1603324997 355.63
1603325002 346.87
1603325007 342.94
1603325012 339.39
1603325018 340.51
1603325023 332.84
1603325028 331.97
1603325033 330.63
1603325038 331.75
1603325043 347.55
1603325050 337.95
1603325055 336.74
1603325060 341.47
1603325065 337.12
1603325070 336.9
1603325076 337.76
1603325081 338.5
1603325086 340.64
1603325091 346.14
1603325097 341.05
1603325104 338.91
1603325110 335.2
1603325115 335.62
1603325120 334.31
1603325125 336.74
1603325130 333.64
1603325135 333.13
1603325140 337.89
1603325146 337.67
1603325151 337.28
1603325156 336.67
1603325161 337.25
1603325166 334.63
1603325172 335.43
1603325177 336.07
1603325182 337.57
1603325187 334.24
1603325192 335.88
1603325197 336.32
1603325203 334.82
1603325208 336.03
1603325213 336.32
1603325218 336.51
1603325223 337.25
1603325228 336.39
1603325234 334.95
1603325239 344.16
1603325244 337.38
1603325249 334.82
1603325254 335.88
1603325259 338.46
1603325265 337.73
1603325270 336.99
1603325275 336.67
1603325283 336.99
1603325285 337.15
1603325290 337.47
1603325296 337.57
1603325301 337.03
1603325306 336.58
1603325311 341.66
1603325316 337.06
1603325321 341.82
1603325327 332.65
1603325332 352.15
1603325337 347.23
1603325342 345.31
1603325347 349.59
1603325352 352.12
1603325358 354.2
1603325363 356.66
1603325368 355.35
1603325373 355.31
1603325378 352.05
1603325383 348.09
1603325389 359.41
1603325394 355.63
1603325399 356.69
1603325404 354
1603325409 355.06
1603325414 354.87
1603325420 351.57
1603325425 351.19
1603325430 352.12
1603325435 353.62
1603325440 354.68
1603325447 356.59
1603325452 354.71
1603325457 353.01
1603325463 354.9
1603325468 354.23
1603325473 352.34
1603325481 356.08
1603325486 355.89
1603325491 354.96
1603325496 354.36
1603325502 355.31
1603325507 357.71
1603325512 355.51
1603325517 356.85
1603325522 352.79
1603325528 349.34
1603325533 346.87
1603325538 342.78
1603325543 341.73
1603325548 338.88
1603325553 335.08
1603325559 337.06
1603325564 334.56
1603325569 331.85
1603325574 335.33
1603325579 335.27
1603325584 334.08
1603325590 336.03
1603325598 340.67
1603325603 340.89
1603325608 339.46
1603325614 342.27
1603325621 344.44
1603325624 348.73
1603325629 343.93
1603325634 349.14
1603325639 348.95
1603325645 347.55
1603325650 355.86
1603325655 353.62
1603325660 352.44
1603325665 350.77
1603325670 350.58
1603325676 353.04
1603325681 351.51
1603325686 348.18
1603325691 351.83
1603325696 351.96
1603325702 348.95
1603325707 241.43
1603325712 238.45
1603325717 236.98
1603325722 235.1
1603325727 232.09
1603325733 236.21
1603325738 240.15
1603325744 236.05
1603325749 234.9
1603325755 226.97
1603325763 226.53
1603325765 223.97
1603325770 221.19
1603325775 244.66
1603325781 242.83
1603325786 246.45
1603325791 247.12
1603325796 250.28
1603325801 256.39
1603325807 246.8
1603325812 249.74
1603325820 246.57
1603325825 247.28
1603325830 244.34
1603325835 241.33
1603325841 244.14
1603325846 244.34
1603325851 241.49
1603325856 240.05
1603325861 238.71
1603325867 239.16
1603325872 232.31
1603325877 231.1
1603325885 228.96
1603325888 212.91
1603325893 213.03
1603325898 214.86
1603325903 216.87
1603325909 215.14
1603325914 214.66
1603325919 215.43
1603325924 212.62
1603325929 212.71
1603325935 214.86
1603325940 207.05
1603325945 203.7
1603325950 198.68
1603325955 219.65
1603325960 221.31
1603325966 217.41
1603325971 215.69
1603325976 216.77
1603325981 222.34
1603325986 224.42
1603325992 225.47
1603325997 225.22
1603326002 220.96
1603326007 225.47
1603326012 228.44
1603326017 229.79
1603326023 230.65
1603326028 231.45
1603326033 232.95
1603326038 233.66
1603326043 232.79
1603326049 232.76
1603326054 235.1
1603326059 233.59
1603326064 233.59
1603326069 233.27
1603326074 233.62
1603326080 234.26
1603326085 234.33
1603326090 233.62
1603326095 233.18
1603326100 233.27
1603326105 233.08
1603326111 234.62
1603326116 233.62
1603326121 233.91
1603326126 233.94
1603326131 233.34
1603326136 234.04
1603326142 233.02
1603326147 234.68
1603326152 234.52
1603326157 236.28
1603326162 235.67
1603326168 240.18
1603326173 234.49
1603326178 232.51
1603326183 232.73
1603326188 231.26
1603326193 233.5
1603326199 232.47
1603326204 232.35
1603326209 233.43
1603326214 232.28
1603326219 232.15
1603326224 231.35
1603326230 232.57
1603326235 242
1603326240 243.02
1603326245 242.42
1603326250 244.97
1603326255 242.35
1603326261 229.18
1603326266 224.22
1603326271 227.61
1603326276 228.38
1603326281 224.1
1603326287 221.95
1603326292 219.49
1603326300 218.88
1603326302 213.1
1603326307 212.59
1603326312 216.81
1603326318 218.85
1603326323 222.66
1603326328 227.49
1603326333 229.44
1603326341 232.95
1603326344 231.61
1603326349 229.4
1603326354 226.69
1603326359 222.88
1603326364 226.21
1603326370 222.37
1603326375 219.49
1603326380 215.75
1603326385 212.71
1603326391 214.98
1603326396 232.63
1603326401 240.91
1603326406 240.31
1603326411 237.37
1603326417 240.59
1603326422 240.11
1603326427 242.29
1603326432 239.22
1603326437 242.42
1603326442 245.04
1603326448 248.56
1603326453 225.02
1603326458 227.07
1603326463 229.98
1603326468 233.46
1603326474 231.9
1603326479 230.71
1603326484 231.19
1603326489 221.51
1603326494 218.72
1603326499 214.79
1603326505 212.59
1603326510 183.46
1603326515 150.33
1603326520 150.4
1603326525 150.14
1603326531 211.95
1603326536 211.47
1603326541 211.08
1603326546 210.89
1603326551 210.73
1603326556 211.4
1603326562 211.34
1603326567 213.29
1603326572 213.35
1603326577 225.47
1603326582 219.72
1603326587 228.44
1603326593 213.29
1603326601 213.13
1603326604 213.77
1603326609 212.01
1603326614 211.79
1603326619 211.82
1603326624 211.27
1603326629 208.91
1603326635 195.61
1603326640 217.29
1603326645 152.8
1603326650 153.31
1603326655 159.89
1603326661 1002.42
1603326666 372.9
1603326671 370.09
1603326679 368.26
1603326684 374.43
1603326692 368.26
1603326697 365
1603326702 362.64
1603326708 357.65
1603326713 354.71
1603326718 349.24
1603326723 345.44
1603326728 345.08
1603326734 346.71
1603326739 348.57
1603326744 320.75
1603326749 318.67
1603326754 317.68
1603326759 318.48
1603326765 318.87
1603326770 345.37
1603326775 352.25
1603326780 354.23
1603326785 317.65
1603326791 354.45
1603326796 340.99
1603326801 268.06
1603326806 362.7
1603326812 355.67
1603326820 356.75
1603326822 363.37
1603326827 361.58
1603326832 358.35
1603326837 363.63
1603326843 358.16
1603326848 363.15
1603326853 359.44
1603326858 359.76
1603326863 283.73
1603326868 281.97
1603326875 282.29
1603326880 344.44
1603326885 345.72
1603326890 351.64
1603326896 357.27
1603326901 359.18
1603326906 359.89
1603326911 360.05
1603326916 355.76
1603326922 350.55
1603326927 352.6
1603326932 352.53
1603326937 350.01
1603326942 350.3
1603326948 351.67
1603326956 357.23
1603326961 355.09
1603326966 350.23
1603326971 350.49
1603326976 342.59
1603326981 345.69
1603326987 349.43
1603326992 352.79
1603326997 348.38
1603327002 353.46
1603327008 353.3
1603327013 347.58
1603327018 348.5
1603327026 348.28
1603327028 346.65
1603327034 343.68
1603327039 342.91
1603327047 342.65
1603327052 346.52
1603327055 342.27
1603327060 344.28
1603327065 345.21
1603327070 345.79
1603327075 351.86
1603327083 346.04
1603327089 342.4
1603327094 342.81
1603327099 343.87
1603327104 352.28
1603327109 342.21
1603327115 344.96
1603327120 344.19
1603327125 344.32
1603327130 339.2
1603327136 339.84
1603327141 343.04
1603327146 341.6
1603327151 342.11
1603327156 339.3
1603327162 347.39
1603327167 342.94
1603327172 341.69
1603327179 340.16
1603327182 340.35
1603327188 340.7
1603327193 341.44
1603327198 341.05
1603327203 341.57
1603327208 340.16
1603327214 343.96
1603327219 341.5
1603327224 340.89
1603327229 342.05
1603327234 338.31
1603327242 338.94
1603327248 228.19
1603327250 227.33
1603327255 228.86
1603327264 226.94
1603327266 228.19
1603327271 228.51
1603327276 227.33
1603327281 226.97
1603327287 228.83
1603327292 220.87
1603327297 216.84
1603327302 226.08
1603327311 218.56
1603327316 218.4
1603327318 220.42
1603327323 219.46
1603327328 218.44
1603327333 217.54
1603327339 220.93
1603327344 218.44
1603327349 218.79
1603327354 217.54
1603327359 218.28
1603327364 217.93
1603327370 222.5
1603327375 218.92
1603327380 217.8
1603327385 218.92
1603327390 221.06
1603327396 221.28
1603327401 219.88
1603327406 218.88
1603327411 206.67
1603327416 161.24
1603327421 227.29
1603327427 230.65
1603327432 231.23
1603327437 237.75
1603327442 242.29
1603327447 238.36
1603327456 236.63
1603327458 232.35
1603327463 227.74
1603327468 236.53
1603327473 227.45
1603327480 220.77
1603327485 222.82
1603327490 218.95
1603327495 222.63
1603327500 223.23
1603327506 224.61
1603327511 225.73
1603327519 221.6
1603327524 220.36
1603327529 220.55
1603327534 219.56
1603327540 223.01
1603327548 219.11
1603327553 222.5
1603327558 225.89
1603327566 219.84
1603327571 220.42
1603327574 220.42
1603327590 220.16
1603327592 220.58
1603327598 221.31
1603327600 220.26
1603327605 222.91
1603327613 223.2
1603327616 228.06
1603327621 228.28
1603327626 224.42
1603327631 220.9
1603327636 220.1
1603327642 224.45
1603327647 225.73
1603327652 226.78
1603327657 225.18
1603327663 225.41
1603327670 229.21
1603327675 236.79
1603327681 238.74
1603327686 236.25
1603327691 232.76
1603327696 235
1603327701 235.06
1603327706 229.92
1603327712 230.97
1603327717 226.72
1603327725 224.83
1603327727 226.88
1603327733 225.06
1603327738 223.52
1603327743 223.2
1603327748 220.39
1603327753 221.09
1603327761 220.52
1603327767 223.14
1603327769 220.07
1603327774 220.26
1603327780 220.23
1603327785 222.43
1603327790 223.9
1603327795 220.8
1603327800 221.25
1603327806 220.07
1603327811 223.11
1603327816 222.66
1603327821 224.83
1603327826 222.11
1603327832 220.96
1603327837 220
1603327842 220.36
1603327847 220.87
1603327852 222.72
1603327857 220.83
1603327863 221.28
1603327868 220.23
1603327876 223.52
1603327881 223.01
1603327887 220.32
1603327892 224.35
1603327897 222.56
1603327903 220.93
1603327908 219.2
1603327914 220.68
1603327919 220.29
1603327924 222.69
1603327929 220.87
1603327934 221.63
1603327940 219.27
1603327951 221.47
1603327953 222.18
1603327958 226.17
1603327963 228.99
1603327968 226.53
1603327973 227.55
1603327979 224.64
1603327984 220.83
1603327990 220.16
1603327995 225.76
1603328000 223.58
1603328006 225.12
1603328011 227.68
1603328016 230.68
1603328021 230.43
1603328026 226.17
1603328031 223.62
1603328037 221.63
1603328042 221.22
1603328047 223.46
1603328052 223.62
1603328057 221.76
1603328063 218.6
1603328068 223.36
1603328073 225.95
1603328081 220.68
1603328084 221.28
1603328089 225.57
1603328094 224
1603328100 226.97
1603328105 229.63
1603328111 226.69
1603328116 230.39
1603328121 228.6
1603328126 226.43
1603328131 224.1
1603328139 221.25
1603328144 223.58
1603328150 219.14
1603328155 218.44
1603328160 222.66
1603328165 220.16
1603328170 219.65
1603328175 221.09
1603328181 362.89
1603328186 364.94
1603328191 362.7
1603328196 369.99
1603328201 365.93
1603328206 358.32
1603328212 361.04
1603328217 356.72
1603328222 350.68
1603328227 349.27
1603328232 344.86
1603328238 340.93
1603328243 337.7
1603328248 337.99
1603328253 339.46
1603328258 340.74
1603328263 341.41
1603328270 341.37
1603328275 346.04
1603328280 343.23
1603328285 345.5
1603328291 350.61
1603328296 348.76
1603328301 349.5
1603328306 344.09
1603328311 344.25
1603328317 343.32
1603328322 343.61
1603328327 342.49
1603328332 344.57
1603328337 342.78
1603328342 344.41
1603328348 341.28
1603328353 341.34
1603328358 341.05
1603328363 342.72
1603328369 343.23
1603328374 341.47
1603328379 338.27
1603328384 343.45
1603328391 341.02
1603328396 341.05
1603328401 343.16
1603328409 342.69
1603328411 342.11
1603328417 341.25
1603328422 343.96
1603328427 343.13
1603328432 343.39
1603328437 344.7
1603328442 343.1
1603328448 341.5
1603328456 343.9
1603328458 348.25
1603328463 344.6
1603328468 344.96
1603328474 347.96
1603328479 344.96
1603328484 343.1
1603328489 341.5
1603328494 342.59
1603328500 344.99
1603328505 342.08
1603328510 345.31
1603328515 346.81
1603328520 342.97
1603328526 343.61
1603328531 344.16
1603328536 340.8
1603328541 343.04
1603328546 347.42
1603328551 351.99
1603328557 357.01
1603328562 359.25
1603328567 357.71
1603328572 357.84
1603328577 355.44
1603328585 350.77
1603328590 351.06
1603328596 352.37
1603328601 357.68
1603328606 361.45
1603328611 361.2
1603328616 359.98
1603328622 366.51
1603328627 353.08
1603328632 355.03
1603328637 349.53
1603328642 347.45
1603328647 345.53
1603328653 350.01
1603328658 342.69
1603328663 341.25
1603328668 344.19
1603328673 344.35
1603328678 342.91
1603328684 339.78
1603328689 340.45
1603328694 340.26
1603328699 343.13
1603328704 339.33
1603328709 343.55
1603328715 339.26
1603328720 339.39
1603328725 339.68
1603328730 349.72
1603328735 338.56
1603328741 338.62
1603328746 235.1
1603328751 232.82
1603328756 230.94
1603328761 242.1
1603328766 237.75
1603328772 248.04
1603328777 232.03
1603328782 234.9
1603328787 229.72
1603328792 220.96
1603328798 218.31
1603328803 219.59
1603328808 220.77
1603328813 223.55
1603328818 226.75
1603328823 219.68
1603328829 219.52
1603328834 218.15
1603328839 221.28
1603328844 223.74
1603328849 224.9
1603328854 225.82
1603328860 222.34
1603328865 222.95
1603328870 224.58
1603328875 220.32
1603328880 224.13
1603328886 225.06
1603328891 227.13
1603328896 227.45
1603328901 232.51
1603328907 228.8
1603328912 231.64
1603328917 228.48
1603328922 229.95
1603328927 226.21
1603328932 220.61
1603328938 222.18
1603328943 222.82
1603328948 223.39
1603328953 221.54
1603328958 219.97
1603328964 220.74
1603328969 221.09
1603328974 219.08
1603328979 220.13
1603328984 218.69
1603328989 219.2
1603328995 219.4
1603329000 219.59
1603329005 224.58
1603329010 220.64
1603329015 218.28
1603329020 218.82
1603329026 219.97
1603329031 218.4
1603329036 216.17
1603329041 218.05
1603329046 218.88
1603329052 219.62
1603329057 217.54
1603329062 217.06
1603329067 220.83
1603329072 216.84
1603329077 219.24
1603329083 220.61
1603329088 220.93
1603329093 218.4
1603329098 217.67
1603329103 217.25
1603329109 216.74
1603329114 218.82
1603329119 221.19
1603329124 217.32
1603329129 218.15
1603329135 218.92
1603329140 217.16
1603329145 217.57
1603329150 218.56
1603329155 221.57
1603329160 221.83
1603329166 220.71
1603329171 217.99
1603329176 216.55
1603329181 221.44
1603329186 218.88
1603329191 217.38
1603329197 220.45
1603329202 222.59
1603329207 219.84
1603329212 226.24
1603329217 220.55
1603329223 218.56
1603329228 216.65
1603329233 219.11
1603329238 217.51
1603329243 218.79
1603329249 218.12
1603329255 218.56
1603329261 218.69
1603329266 217.83
1603329271 220.07
1603329276 220.61
1603329281 224.16
1603329287 219.4
1603329292 218.12
1603329297 220.2
1603329302 218.76
1603329307 222.88
1603329313 222.72
1603329318 220.68
1603329323 222.15
1603329328 225.6
1603329333 226.69
1603329339 223.74
1603329344 220.64
